#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Physo109564	Physo108358	8190413	8189428	67593.Physo109564	67593.Physo108358	0.103	0	0	0	0.158	0.170	0	0.190	0.424
Physo155477	Physo141213	8206894	8203188	67593.Physo155477	67593.Physo141213	0	0	0	0	0.293	0.212	0	0.045	0.421
Physo140526	Physo136011	8202631	8198899	67593.Physo140526	67593.Physo136011	0.245	0	0	0	0	0.158	0	0.163	0.421
Physo140526	Physo127581	8202631	8192098	67593.Physo140526	67593.Physo127581	0	0	0	0	0.055	0.068	0	0.396	0.421
Physo141213	Physo139993	8203188	8202192	67593.Physo141213	67593.Physo139993	0	0	0	0	0.293	0.212	0	0.045	0.421
Physo140526	Physo109516	8202631	8190374	67593.Physo140526	67593.Physo109516	0.347	0	0	0	0.059	0.133	0	0	0.420
Physo123541	Physo108569	8191226	8189597	67593.Physo123541	67593.Physo108569	0.231	0	0	0	0.200	0	0	0.131	0.418
Physo135274	Physo129945	8198273	8193952	67593.Physo135274	67593.Physo129945	0	0	0	0	0.084	0.309	0	0.153	0.417
Physo135012	Physo129478	8198063	8193581	67593.Physo135012	67593.Physo129478	0	0	0	0	0.102	0.263	0	0.191	0.417
Physo140526	Physo123541	8202631	8191226	67593.Physo140526	67593.Physo123541	0.330	0	0	0	0.064	0.058	0	0.131	0.417
Physo108701	Physo108358	8189704	8189428	67593.Physo108701	67593.Physo108358	0	0	0	0	0.203	0.299	0	0	0.417
Physo143804	Physo131652	8205295	8195326	67593.Physo143804	67593.Physo131652	0	0	0	0	0.064	0.202	0	0.280	0.415
Physo140526	Physo134045	8202631	8197334	67593.Physo140526	67593.Physo134045	0	0	0	0	0.108	0.167	0	0.276	0.415
Physo135274	Physo128905	8198273	8193185	67593.Physo135274	67593.Physo128905	0	0	0	0	0.081	0.309	0	0.153	0.415
Physo115988	Physo108342	8190880	8189416	67593.Physo115988	67593.Physo108342	0	0	0	0	0.106	0.064	0	0.357	0.414
Physo135412	Physo130101	8198381	8194058	67593.Physo135412	67593.Physo130101	0	0	0	0	0.203	0.069	0	0.273	0.413
Physo141686	Physo135200	8203572	8198220	67593.Physo141686	67593.Physo135200	0	0	0	0	0	0.070	0	0.394	0.412
Physo144252	Physo140526	8205663	8202631	67593.Physo144252	67593.Physo140526	0.309	0	0	0	0.055	0.147	0	0.069	0.412
Physo109516	Physo108569	8190374	8189597	67593.Physo109516	67593.Physo108569	0	0	0	0	0.206	0	0	0.287	0.409
Physo141411	Physo109564	8203340	8190413	67593.Physo141411	67593.Physo109564	0	0	0	0	0.063	0	0	0.395	0.408
Physo134045	Physo133473	8197334	8196821	67593.Physo134045	67593.Physo133473	0.079	0	0	0	0.206	0.115	0	0.192	0.407
Physo136856	Physo108380	8199595	8189445	67593.Physo136856	67593.Physo108380	0	0	0	0	0.051	0.189	0	0.291	0.406
Physo140605	Physo129624	8202697	8193707	67593.Physo140605	67593.Physo129624	0	0	0	0	0.193	0.165	0	0.190	0.406
Physo156341	Physo135200	8207227	8198220	67593.Physo156341	67593.Physo135200	0	0	0	0	0.128	0.189	0	0.227	0.405
Physo140526	Physo136746	8202631	8199514	67593.Physo140526	67593.Physo136746	0	0	0	0	0.112	0.290	0	0.131	0.404
Physo140526	Physo108380	8202631	8189445	67593.Physo140526	67593.Physo108380	0	0	0	0	0.112	0.290	0	0.132	0.404
Physo128782	Physo109524	8193080	8190382	67593.Physo128782	67593.Physo109524	0.046	0	0	0	0.055	0	0	0.393	0.404
Physo139518	Physo135200	8201790	8198220	67593.Physo139518	67593.Physo135200	0	0	0	0	0	0.100	0	0.365	0.404
Physo136228	Physo108302	8199090	8189386	67593.Physo136228	67593.Physo108302	0.080	0	0	0	0.202	0.165	0	0.143	0.404
Physo131857	Physo123541	8195474	8191226	67593.Physo131857	67593.Physo123541	0.099	0	0	0	0	0.299	0	0.132	0.403
Physo134534	Physo131652	8197704	8195326	67593.Physo134534	67593.Physo131652	0	0	0	0	0.121	0.279	0	0.131	0.401
Physo137966	Physo108941	8200494	8189896	67593.Physo137966	67593.Physo108941	0.188	0	0	0	0	0	0	0.292	0.400
Physo143969	Physo109057	8205430	8189986	67593.Physo143969	67593.Physo109057	0	0	0	0	0.320	0	0	0.154	0.400
Physo140526	Physo109716	8202631	8190542	67593.Physo140526	67593.Physo109716	0.186	0	0	0	0.136	0.135	0	0.130	0.399
Physo129478	Physo109009	8193581	8189948	67593.Physo129478	67593.Physo109009	0	0	0	0	0.293	0.164	0	0.065	0.399
Physo131652	Physo130074	8195326	8194037	67593.Physo131652	67593.Physo130074	0	0	0	0	0.045	0.202	0	0.274	0.398
Physo155634	Physo129703	8206957	8193776	67593.Physo155634	67593.Physo129703	0	0	0	0	0	0	0	0.397	0.396
Physo136950	Physo135522	8199680	8198478	67593.Physo136950	67593.Physo135522	0	0	0	0	0.106	0.287	0	0.129	0.396
Physo128935	Physo108904	8193212	8189863	67593.Physo128935	67593.Physo108904	0	0	0	0	0	0	0	0.397	0.396
Physo143625	Physo128935	8205149	8193212	67593.Physo143625	67593.Physo128935	0	0	0	0	0	0.396	0	0	0.396
Physo135412	Physo108358	8198381	8189428	67593.Physo135412	67593.Physo108358	0	0	0	0	0.160	0.283	0	0.077	0.395
Physo155634	Physo155290	8206957	8206831	67593.Physo155634	67593.Physo155290	0	0	0	0	0	0	0	0.394	0.394
Physo155634	Physo141007	8206957	8203026	67593.Physo155634	67593.Physo141007	0	0	0	0	0	0	0	0.394	0.394
Physo130074	Physo108881	8194037	8189843	67593.Physo130074	67593.Physo108881	0	0	0	0	0.320	0.116	0	0.072	0.393
Physo133438	Physo132981	8196796	8196425	67593.Physo133438	67593.Physo132981	0	0	0.477	0.562	0.121	0.162	0	0.069	0.392
Physo109564	Physo108569	8190413	8189597	67593.Physo109564	67593.Physo108569	0.103	0	0	0	0.121	0	0	0.291	0.392
Physo127581	Physo108218	8192098	8189318	67593.Physo127581	67593.Physo108218	0	0	0	0	0.054	0	0	0.383	0.391
Physo140526	Physo135012	8202631	8198063	67593.Physo140526	67593.Physo135012	0	0	0	0	0.063	0.290	0	0.157	0.390
Physo131860	Physo108358	8195476	8189428	67593.Physo131860	67593.Physo108358	0	0	0	0	0.204	0.189	0	0.131	0.390
Physo131822	Physo108569	8195447	8189597	67593.Physo131822	67593.Physo108569	0	0	0	0	0	0	0	0.390	0.390
Physo135200	Physo133473	8198220	8196821	67593.Physo135200	67593.Physo133473	0	0	0	0	0.288	0.096	0	0.127	0.389
Physo108881	Physo108701	8189843	8189704	67593.Physo108881	67593.Physo108701	0	0	0	0	0.202	0.191	0	0.129	0.388
Physo141057	Physo128935	8203062	8193212	67593.Physo141057	67593.Physo128935	0	0	0	0	0.064	0.160	0	0.283	0.387
Physo108881	Physo108612	8189843	8189630	67593.Physo108881	67593.Physo108612	0.093	0	0	0	0.212	0.064	0	0.192	0.387
Physo128935	Physo121724	8193212	8191143	67593.Physo128935	67593.Physo121724	0	0	0	0	0.064	0.160	0	0.283	0.387
Physo135200	Physo127705	8198220	8192207	67593.Physo135200	67593.Physo127705	0	0	0	0	0.059	0	0	0.373	0.384
Physo140526	Physo130074	8202631	8194037	67593.Physo140526	67593.Physo130074	0.126	0	0	0	0.091	0.212	0	0.132	0.383
Physo108941	Physo108780	8189896	8189762	67593.Physo108941	67593.Physo108780	0	0	0	0	0.064	0	0	0.368	0.383
Physo139993	Physo131857	8202192	8195474	67593.Physo139993	67593.Physo131857	0	0	0	0	0.225	0.210	0	0.072	0.382
Physo109580	Physo109564	8190427	8190413	67593.Physo109580	67593.Physo109564	0	0	0	0	0.210	0.171	0	0.131	0.381
Physo109564	Physo108304	8190413	8189388	67593.Physo109564	67593.Physo108304	0	0	0	0	0.210	0.171	0	0.131	0.381
Physo130224	Physo129738	8194158	8193803	67593.Physo130224	67593.Physo129738	0	0	0	0	0.306	0.057	0	0.131	0.381
Physo108612	Physo108358	8189630	8189428	67593.Physo108612	67593.Physo108358	0.164	0	0	0	0.155	0	0	0.194	0.380
Physo133404	Physo108569	8196769	8189597	67593.Physo133404	67593.Physo108569	0	0	0	0	0.058	0.070	0	0.350	0.380
Physo139518	Physo109633	8201790	8190473	67593.Physo139518	67593.Physo109633	0	0	0	0	0	0.274	0	0.182	0.380
Physo135200	Physo122042	8198220	8191154	67593.Physo135200	67593.Physo122042	0	0	0	0	0.116	0.103	0	0.281	0.380
Physo133004	Physo128498	8196444	8192857	67593.Physo133004	67593.Physo128498	0	0.361	0	0	0	0.068	0	0	0.379
Physo158397	Physo128935	8207983	8193212	67593.Physo158397	67593.Physo128935	0	0	0	0	0	0	0	0.379	0.379
Physo156262	Physo143715	8207200	8205220	67593.Physo156262	67593.Physo143715	0	0	0	0	0.320	0	0	0.125	0.379
Physo143715	Physo131860	8205220	8195476	67593.Physo143715	67593.Physo131860	0	0	0	0	0.321	0.102	0	0.062	0.378
Physo115990	Physo109516	8190881	8190374	67593.Physo115990	67593.Physo109516	0.146	0	0	0.620	0.108	0	0	0.590	0.378
Physo140605	Physo130074	8202697	8194037	67593.Physo140605	67593.Physo130074	0	0	0	0	0.288	0.106	0	0.100	0.377
Physo135412	Physo129738	8198381	8193803	67593.Physo135412	67593.Physo129738	0	0	0	0	0.286	0.164	0	0	0.377
Physo129738	Physo108881	8193803	8189843	67593.Physo129738	67593.Physo108881	0	0	0	0	0.314	0.062	0	0.109	0.376
Physo131857	Physo109633	8195474	8190473	67593.Physo131857	67593.Physo109633	0	0	0	0	0.064	0.159	0	0.272	0.376
Physo129478	Physo108904	8193581	8189863	67593.Physo129478	67593.Physo108904	0	0	0	0	0.129	0.089	0	0.275	0.374
Physo135412	Physo128237	8198381	8192640	67593.Physo135412	67593.Physo128237	0	0	0	0	0.374	0	0	0	0.374
Physo139993	Physo139352	8202192	8201648	67593.Physo139993	67593.Physo139352	0	0	0	0	0.201	0.172	0	0.131	0.374
Physo133404	Physo115990	8196769	8190881	67593.Physo133404	67593.Physo115990	0.223	0	0	0	0.103	0	0	0.174	0.374
Physo135412	Physo127948	8198381	8192409	67593.Physo135412	67593.Physo127948	0	0	0	0	0.064	0.149	0	0.276	0.372
Physo130224	Physo130074	8194158	8194037	67593.Physo130224	67593.Physo130074	0	0	0	0	0.288	0.127	0	0.071	0.372
Physo141008	Physo128237	8203027	8192640	67593.Physo141008	67593.Physo128237	0	0	0	0	0.321	0.057	0	0.097	0.371
Physo141008	Physo139392	8203027	8201678	67593.Physo141008	67593.Physo139392	0	0	0	0	0.208	0.094	0	0.193	0.370
Physo156262	Physo108358	8207200	8189428	67593.Physo156262	67593.Physo108358	0	0	0	0	0.309	0.126	0	0	0.370
Physo140526	Physo128829	8202631	8193119	67593.Physo140526	67593.Physo128829	0	0	0	0	0	0.149	0	0.291	0.370
Physo130224	Physo123541	8194158	8191226	67593.Physo130224	67593.Physo123541	0	0	0	0	0.253	0.191	0	0	0.369
Physo155477	Physo140526	8206894	8202631	67593.Physo155477	67593.Physo140526	0.080	0	0	0	0.201	0.129	0	0.131	0.369
Physo129465	Physo108780	8193571	8189762	67593.Physo129465	67593.Physo108780	0.067	0	0	0	0.045	0	0	0.349	0.369
Physo140526	Physo111873	8202631	8190699	67593.Physo140526	67593.Physo111873	0.081	0	0	0	0.082	0.242	0	0.131	0.369
Physo135769	Physo135274	8198699	8198273	67593.Physo135769	67593.Physo135274	0	0	0	0	0.113	0.076	0	0.291	0.368
Physo143804	Physo130074	8205295	8194037	67593.Physo143804	67593.Physo130074	0	0	0.460	0.592	0.204	0	0	0.121	0.368
Physo109057	Physo108569	8189986	8189597	67593.Physo109057	67593.Physo108569	0	0	0	0	0.106	0.111	0	0.268	0.367
Physo156068	Physo155628	8207117	8206953	67593.Physo156068	67593.Physo155628	0	0	0	0	0	0.305	0	0.124	0.365
Physo156923	Physo156068	8207443	8207117	67593.Physo156923	67593.Physo156068	0	0	0	0	0	0.305	0	0.124	0.365
Physo123541	Physo115990	8191226	8190881	67593.Physo123541	67593.Physo115990	0.083	0	0	0	0.103	0	0	0.291	0.365
Physo156068	Physo156058	8207117	8207115	67593.Physo156068	67593.Physo156058	0	0	0	0	0	0.305	0	0.124	0.365
Physo143969	Physo130720	8205430	8194530	67593.Physo143969	67593.Physo130720	0	0	0	0	0.109	0.206	0	0.175	0.365
Physo139993	Physo131860	8202192	8195476	67593.Physo139993	67593.Physo131860	0	0	0	0	0.060	0.123	0	0.291	0.364
Physo139993	Physo135412	8202192	8198381	67593.Physo139993	67593.Physo135412	0	0	0.468	0.833	0.206	0.057	0	0.732	0.364
Physo143804	Physo108456	8205295	8189509	67593.Physo143804	67593.Physo108456	0	0	0	0	0.158	0.161	0	0.173	0.364
Physo109633	Physo108881	8190473	8189843	67593.Physo109633	67593.Physo108881	0	0	0.252	0	0.082	0.128	0	0.062	0.363
Physo140526	Physo131860	8202631	8195476	67593.Physo140526	67593.Physo131860	0.126	0	0	0	0.061	0.212	0	0.132	0.363
Physo145066	Physo129624	8206333	8193707	67593.Physo145066	67593.Physo129624	0	0	0	0	0.288	0.127	0	0.057	0.362
Physo156769	Physo137892	8207387	8200436	67593.Physo156769	67593.Physo137892	0	0	0	0	0.055	0	0	0.353	0.362
Physo156769	Physo135730	8207387	8198663	67593.Physo156769	67593.Physo135730	0	0	0	0	0.055	0	0	0.353	0.362
Physo140526	Physo108941	8202631	8189896	67593.Physo140526	67593.Physo108941	0.350	0	0	0	0.060	0	0	0	0.362
Physo143969	Physo142023	8205430	8203849	67593.Physo143969	67593.Physo142023	0	0	0	0	0.076	0.268	0	0.132	0.361
Physo140526	Physo109497	8202631	8190358	67593.Physo140526	67593.Physo109497	0.152	0	0	0	0.057	0	0	0.266	0.361
Physo140526	Physo108569	8202631	8189597	67593.Physo140526	67593.Physo108569	0	0	0	0	0.057	0.264	0	0.153	0.360
Physo135522	Physo129624	8198478	8193707	67593.Physo135522	67593.Physo129624	0	0	0	0	0.217	0.162	0	0.104	0.360
Physo109716	Physo108612	8190542	8189630	67593.Physo109716	67593.Physo108612	0.086	0	0	0	0.224	0.085	0	0.131	0.360
Physo143969	Physo140109	8205430	8202282	67593.Physo143969	67593.Physo140109	0	0	0	0	0.076	0.268	0	0.131	0.360
Physo156769	Physo115990	8207387	8190881	67593.Physo156769	67593.Physo115990	0.283	0	0	0	0	0	0	0.145	0.360
Physo134878	Physo108380	8197965	8189445	67593.Physo134878	67593.Physo108380	0	0	0	0	0.045	0.238	0	0.192	0.360
Physo143969	Physo141955	8205430	8203790	67593.Physo143969	67593.Physo141955	0	0	0	0	0.076	0.268	0	0.131	0.360
Physo156769	Physo140526	8207387	8202631	67593.Physo156769	67593.Physo140526	0.330	0	0	0	0.057	0.067	0	0	0.359
Physo128829	Physo128710	8193119	8193024	67593.Physo128829	67593.Physo128710	0	0	0	0	0	0.191	0	0.241	0.359
Physo131860	Physo130224	8195476	8194158	67593.Physo131860	67593.Physo130224	0	0	0	0	0.274	0.127	0	0.071	0.359
Physo133404	Physo123541	8196769	8191226	67593.Physo133404	67593.Physo123541	0.151	0	0	0	0.199	0	0	0.132	0.358
Physo135412	Physo135200	8198381	8198220	67593.Physo135412	67593.Physo135200	0	0	0	0	0.131	0	0	0.291	0.357
Physo143804	Physo140526	8205295	8202631	67593.Physo143804	67593.Physo140526	0.126	0	0	0	0.050	0.212	0	0.132	0.356
Physo140109	Physo128696	8202282	8193012	67593.Physo140109	67593.Physo128696	0	0	0	0	0.045	0.232	0	0.193	0.356
Physo122042	Physo108497	8191154	8189540	67593.Physo122042	67593.Physo108497	0	0	0	0	0.045	0.235	0	0.190	0.356
Physo128696	Physo108380	8193012	8189445	67593.Physo128696	67593.Physo108380	0	0	0	0	0.170	0.190	0	0.118	0.355
Physo135063	Physo131364	8198105	8195094	67593.Physo135063	67593.Physo131364	0	0	0	0	0.059	0.121	0	0.283	0.355
Physo122042	Physo109278	8191154	8190173	67593.Physo122042	67593.Physo109278	0	0	0.291	0.819	0.045	0.288	0	0.282	0.355
Physo139546	Physo135063	8201815	8198105	67593.Physo139546	67593.Physo135063	0	0	0	0	0.059	0.121	0	0.283	0.355
Physo140526	Physo122042	8202631	8191154	67593.Physo140526	67593.Physo122042	0	0	0	0	0.064	0.229	0	0.178	0.354
Physo142023	Physo128696	8203849	8193012	67593.Physo142023	67593.Physo128696	0	0	0	0.538	0.045	0.232	0	0.361	0.353
Physo145066	Physo140526	8206333	8202631	67593.Physo145066	67593.Physo140526	0.146	0	0	0	0.054	0.186	0	0.132	0.352
Physo129465	Physo108881	8193571	8189843	67593.Physo129465	67593.Physo108881	0	0	0	0	0.183	0.160	0	0.131	0.351
Physo135522	Physo129465	8198478	8193571	67593.Physo135522	67593.Physo129465	0	0	0	0	0.193	0.160	0	0.119	0.350
Physo140526	Physo109564	8202631	8190413	67593.Physo140526	67593.Physo109564	0.245	0	0	0	0.055	0.119	0	0.089	0.350
Physo135200	Physo131304	8198220	8195053	67593.Physo135200	67593.Physo131304	0	0	0	0	0	0.119	0	0.292	0.349
Physo140526	Physo133069	8202631	8196495	67593.Physo140526	67593.Physo133069	0.149	0	0	0	0.045	0.159	0	0.161	0.349
Physo139993	Physo108456	8202192	8189509	67593.Physo139993	67593.Physo108456	0	0	0	0	0.249	0.081	0	0.132	0.348
Physo155477	Physo108456	8206894	8189509	67593.Physo155477	67593.Physo108456	0	0	0	0	0.249	0.081	0	0.132	0.348
Physo140605	Physo135522	8202697	8198478	67593.Physo140605	67593.Physo135522	0	0	0	0	0.106	0.274	0	0.077	0.348
Physo129624	Physo108881	8193707	8189843	67593.Physo129624	67593.Physo108881	0	0	0	0	0.045	0.220	0	0.194	0.347
Physo135522	Physo122042	8198478	8191154	67593.Physo135522	67593.Physo122042	0	0	0	0	0.128	0.191	0	0.147	0.345
Physo143969	Physo131304	8205430	8195053	67593.Physo143969	67593.Physo131304	0	0	0	0	0	0.124	0	0.284	0.345
Physo156262	Physo131860	8207200	8195476	67593.Physo156262	67593.Physo131860	0	0	0	0	0.234	0.150	0	0.075	0.345
Physo140526	Physo108881	8202631	8189843	67593.Physo140526	67593.Physo108881	0.081	0	0	0	0.103	0.166	0	0.158	0.343
Physo140526	Physo123922	8202631	8191247	67593.Physo140526	67593.Physo123922	0.301	0	0	0	0	0.094	0	0.046	0.343
Physo140526	Physo136604	8202631	8199387	67593.Physo140526	67593.Physo136604	0.344	0	0	0	0	0	0	0	0.343
Physo135522	Physo133473	8198478	8196821	67593.Physo135522	67593.Physo133473	0	0	0	0	0.224	0.162	0	0.072	0.343
Physo143355	Physo133004	8204920	8196444	67593.Physo143355	67593.Physo133004	0	0	0	0	0	0.278	0	0.125	0.341
Physo140526	Physo128234	8202631	8192637	67593.Physo140526	67593.Physo128234	0.167	0	0	0	0.045	0.162	0	0.127	0.340
Physo140526	Physo138921	8202631	8201278	67593.Physo140526	67593.Physo138921	0.242	0	0	0	0.055	0.065	0	0.132	0.340
Physo135522	Physo109716	8198478	8190542	67593.Physo135522	67593.Physo109716	0	0	0	0	0.104	0.293	0	0	0.339
Physo140526	Physo128696	8202631	8193012	67593.Physo140526	67593.Physo128696	0	0	0	0	0.114	0.153	0	0.190	0.339
Physo129738	Physo108380	8193803	8189445	67593.Physo129738	67593.Physo108380	0	0	0	0	0.103	0.057	0	0.282	0.339
Physo128672	Physo115988	8192993	8190880	67593.Physo128672	67593.Physo115988	0	0	0	0	0.135	0	0	0.267	0.338
Physo139352	Physo131860	8201648	8195476	67593.Physo139352	67593.Physo131860	0	0	0	0	0.203	0.120	0	0.131	0.337
Physo140526	Physo136680	8202631	8199455	67593.Physo140526	67593.Physo136680	0.167	0	0	0	0	0.162	0	0.127	0.337
Physo140526	Physo134362	8202631	8197567	67593.Physo140526	67593.Physo134362	0.167	0	0	0	0	0.162	0	0.127	0.337
Physo157949	Physo157841	8207815	8207781	67593.Physo157949	67593.Physo157841	0	0	0	0	0.106	0.289	0	0	0.337
Physo135769	Physo133833	8198699	8197136	67593.Physo135769	67593.Physo133833	0	0	0	0	0.045	0.296	0	0.094	0.337
Physo144366	Physo140526	8205747	8202631	67593.Physo144366	67593.Physo140526	0.167	0	0	0	0	0.162	0	0.127	0.337
Physo142455	Physo140526	8204198	8202631	67593.Physo142455	67593.Physo140526	0.167	0	0	0	0	0.162	0	0.127	0.337
Physo137966	Physo132002	8200494	8195599	67593.Physo137966	67593.Physo132002	0	0	0	0	0.310	0	0	0.079	0.337
Physo140526	Physo127121	8202631	8191731	67593.Physo140526	67593.Physo127121	0.167	0	0	0	0	0.162	0	0.127	0.337
Physo142143	Physo130720	8203952	8194530	67593.Physo142143	67593.Physo130720	0	0	0	0	0.045	0.265	0	0.131	0.336
Physo141411	Physo135012	8203340	8198063	67593.Physo141411	67593.Physo135012	0	0	0	0	0.044	0.098	0	0.291	0.335
Physo131860	Physo131652	8195476	8195326	67593.Physo131860	67593.Physo131652	0	0	0	0	0.054	0.202	0	0.190	0.335
Physo132002	Physo130376	8195599	8194263	67593.Physo132002	67593.Physo130376	0	0	0	0	0.122	0.201	0	0.129	0.335
Physo140526	Physo139993	8202631	8202192	67593.Physo140526	67593.Physo139993	0.080	0	0	0	0.158	0.129	0	0.131	0.335
Physo140526	Physo135412	8202631	8198381	67593.Physo140526	67593.Physo135412	0.080	0	0	0	0.158	0.129	0	0.131	0.335
Physo109716	Physo109633	8190542	8190473	67593.Physo109716	67593.Physo109633	0	0	0.220	0	0.136	0.069	0	0.065	0.334
Physo140785	Physo109633	8202857	8190473	67593.Physo140785	67593.Physo109633	0	0	0	0	0.101	0.160	0	0.190	0.334
Physo141411	Physo140526	8203340	8202631	67593.Physo141411	67593.Physo140526	0	0	0	0	0	0.113	0	0.279	0.333
Physo136746	Physo136496	8199514	8199306	67593.Physo136746	67593.Physo136496	0	0	0	0	0.058	0.253	0	0.129	0.333
Physo155477	Physo129738	8206894	8193803	67593.Physo155477	67593.Physo129738	0	0	0	0	0.261	0.135	0	0	0.333
Physo138171	Physo134916	8200659	8197990	67593.Physo138171	67593.Physo134916	0	0	0	0	0.055	0.275	0	0.105	0.333
Physo130468	Physo129168	8194322	8193357	67593.Physo130468	67593.Physo129168	0.077	0	0	0	0.054	0.144	0	0.212	0.332
Physo143804	Physo135769	8205295	8198699	67593.Physo143804	67593.Physo135769	0	0	0	0	0.082	0.069	0	0.282	0.332
Physo140526	Physo127705	8202631	8192207	67593.Physo140526	67593.Physo127705	0	0	0	0	0.058	0.096	0	0.278	0.331
Physo108881	Physo108780	8189843	8189762	67593.Physo108881	67593.Physo108780	0	0	0	0	0.120	0	0	0.271	0.331
Physo109716	Physo108456	8190542	8189509	67593.Physo109716	67593.Physo108456	0	0	0	0	0.321	0	0	0.055	0.330
Physo136746	Physo135012	8199514	8198063	67593.Physo136746	67593.Physo135012	0	0	0	0	0.081	0.174	0	0.189	0.330
Physo140526	Physo115990	8202631	8190881	67593.Physo140526	67593.Physo115990	0.248	0	0	0	0.060	0	0	0.128	0.329
Physo155477	Physo131652	8206894	8195326	67593.Physo155477	67593.Physo131652	0.081	0	0	0	0.108	0.137	0	0.164	0.329
Physo115990	Physo108881	8190881	8189843	67593.Physo115990	67593.Physo108881	0	0	0	0	0.205	0	0	0.190	0.328
Physo131652	Physo129478	8195326	8193581	67593.Physo131652	67593.Physo129478	0	0	0	0	0.089	0.198	0	0.155	0.328
Physo158462	Physo141411	8208010	8203340	67593.Physo158462	67593.Physo141411	0	0	0	0	0.073	0.059	0	0.291	0.327
Physo133473	Physo108881	8196821	8189843	67593.Physo133473	67593.Physo108881	0	0	0	0	0.064	0.271	0	0.093	0.327
Physo140526	Physo131652	8202631	8195326	67593.Physo140526	67593.Physo131652	0.149	0	0	0	0.131	0.057	0	0.147	0.325
Physo135412	Physo130403	8198381	8194283	67593.Physo135412	67593.Physo130403	0	0	0	0	0.321	0	0	0.048	0.325
Physo131860	Physo108304	8195476	8189388	67593.Physo131860	67593.Physo108304	0	0	0	0	0.288	0.062	0	0.070	0.324
Physo130468	Physo108302	8194322	8189386	67593.Physo130468	67593.Physo108302	0.083	0	0	0	0.140	0.131	0	0.131	0.324
Physo131860	Physo109580	8195476	8190427	67593.Physo131860	67593.Physo109580	0	0	0	0	0.288	0.062	0	0.070	0.324
Physo136011	Physo108569	8198899	8189597	67593.Physo136011	67593.Physo108569	0	0	0	0	0.060	0.301	0	0.055	0.324
Physo157841	Physo141213	8207781	8203188	67593.Physo157841	67593.Physo141213	0	0	0	0	0.088	0.289	0	0	0.323
Physo119319	Physo108569	8191021	8189597	67593.Physo119319	67593.Physo108569	0	0	0	0	0.084	0	0	0.291	0.322
Physo140526	Physo133404	8202631	8196769	67593.Physo140526	67593.Physo133404	0.271	0	0	0	0.065	0.058	0	0.069	0.322
Physo155477	Physo130074	8206894	8194037	67593.Physo155477	67593.Physo130074	0	0	0	0	0.123	0.123	0	0.190	0.322
Physo131144	Physo108380	8194917	8189445	67593.Physo131144	67593.Physo108380	0	0	0	0	0.149	0.159	0	0.129	0.322
Physo132086	Physo108881	8195673	8189843	67593.Physo132086	67593.Physo108881	0	0	0	0	0.321	0	0	0	0.321
