GLYMA20G36600.2	GLYMA05G35570.1	890203	849016	3847.GLYMA20G36600.2	3847.GLYMA05G35570.1	0	0	0	0	0.047	0.433	0	0.157	0.504
GLYMA14G33480.1	GLYMA04G09950.1	874592	845372	3847.GLYMA14G33480.1	3847.GLYMA04G09950.1	0.178	0	0	0	0.100	0	0	0.384	0.504
IMPDH1	LOC548020	877698	848695	3847.GLYMA15G41640.1	3847.GLYMA05G32070.1	0	0	0	0	0.099	0	0	0.469	0.501
IMPDH1	GLYMA04G39500.1	877698	846483	3847.GLYMA15G41640.1	3847.GLYMA04G39500.1	0	0	0	0	0.099	0	0	0.469	0.501
GLYMA14G33480.1	sdh3	874592	852258	3847.GLYMA14G33480.1	3847.GLYMA06G46180.1	0.174	0	0	0	0.076	0	0	0.397	0.499
GLYMA14G34640.1	LOC548020	874652	848695	3847.GLYMA14G34640.1	3847.GLYMA05G32070.1	0.141	0	0	0	0.056	0	0	0.430	0.497
GLYMA14G34640.1	GLYMA04G39500.1	874652	846483	3847.GLYMA14G34640.1	3847.GLYMA04G39500.1	0.141	0	0	0	0.056	0	0	0.430	0.497
GLYMA12G35880.3	GLYMA06G10000.2	869248	850227	3847.GLYMA12G35880.3	3847.GLYMA06G10000.2	0.175	0	0	0	0.055	0	0	0.398	0.489
GLYMA12G35880.3	GLYMA04G09950.1	869248	845372	3847.GLYMA12G35880.3	3847.GLYMA04G09950.1	0.175	0	0	0	0.055	0	0	0.398	0.489
GLYMA15G07770.2	GLYMA14G29360.1	875877	874533	3847.GLYMA15G07770.2	3847.GLYMA14G29360.1	0	0	0.449	0	0	0.093	0	0	0.478
GLYMA20G22550.1	GLYMA20G20456.1	888933	888819	3847.GLYMA20G22550.1	3847.GLYMA20G20456.1	0	0	0.449	0	0	0.093	0	0	0.478
GLYMA16G23870.3	GLYMA15G07770.2	879065	875877	3847.GLYMA16G23870.3	3847.GLYMA15G07770.2	0	0	0.449	0	0	0.092	0	0	0.478
GLYMA20G23890.1	GLYMA20G20456.1	889055	888819	3847.GLYMA20G23890.1	3847.GLYMA20G20456.1	0	0	0.449	0	0	0.093	0	0	0.478
GLYMA20G20456.1	GLYMA15G07770.2	888819	875877	3847.GLYMA20G20456.1	3847.GLYMA15G07770.2	0	0	0.449	0	0	0.093	0	0	0.478
GLYMA10G12530.1	GLYMA08G15560.1	862426	856604	3847.GLYMA10G12530.1	3847.GLYMA08G15560.1	0.052	0	0	0	0.045	0.153	0	0.393	0.472
GLYMA10G12530.1	GLYMA05G32290.2	862426	848718	3847.GLYMA10G12530.1	3847.GLYMA05G32290.2	0.052	0	0	0	0.045	0.153	0	0.393	0.472
GLYMA12G04480.2	GLYMA01G04570.1	867448	836809	3847.GLYMA12G04480.2	3847.GLYMA01G04570.1	0.179	0	0	0	0.083	0.152	0	0.260	0.464
GLYMA12G04480.2	GLYMA02G02990.1	867448	839058	3847.GLYMA12G04480.2	3847.GLYMA02G02990.1	0.179	0	0	0	0.083	0.152	0	0.260	0.464
GLYMA20G26440.1	GLYMA16G23870.3	889281	879065	3847.GLYMA20G26440.1	3847.GLYMA16G23870.3	0	0	0.449	0	0	0	0	0.055	0.457
GLYMA15G07770.2	GLYMA13G23420.2	875877	870973	3847.GLYMA15G07770.2	3847.GLYMA13G23420.2	0	0	0.274	0	0	0.282	0	0	0.456
GLYMA20G26440.1	GLYMA20G20456.1	889281	888819	3847.GLYMA20G26440.1	3847.GLYMA20G20456.1	0	0	0.449	0	0	0	0	0.053	0.455
GLYMA18G00530.1	GLYMA10G12530.1	882604	862426	3847.GLYMA18G00530.1	3847.GLYMA10G12530.1	0.085	0	0	0	0.060	0	0	0.418	0.455
GLYMA19G43030.1	GLYMA18G47890.1	887847	884959	3847.GLYMA19G43030.1	3847.GLYMA18G47890.1	0.053	0	0.449	0	0	0	0	0	0.455
GLYMA20G22550.1	GLYMA15G07770.2	888933	875877	3847.GLYMA20G22550.1	3847.GLYMA15G07770.2	0	0	0.449	0	0.051	0.043	0	0	0.455
GLYMA20G26440.1	GLYMA19G43030.1	889281	887847	3847.GLYMA20G26440.1	3847.GLYMA19G43030.1	0.052	0	0.449	0	0	0	0	0	0.455
GLYMA16G29750.1	GLYMA05G35570.1	879543	849016	3847.GLYMA16G29750.1	3847.GLYMA05G35570.1	0	0	0	0	0.045	0.396	0	0.130	0.454
GLYMA09G24410.1	GLYMA05G35570.1	860013	849016	3847.GLYMA09G24410.1	3847.GLYMA05G35570.1	0	0	0	0	0.045	0.396	0	0.130	0.454
GLYMA20G20456.1	GLYMA16G23870.3	888819	879065	3847.GLYMA20G20456.1	3847.GLYMA16G23870.3	0	0	0.449	0	0.044	0.048	0	0	0.454
