GLYMA15G01950.1	GLYMA09G03770.1	875331	859075	3847.GLYMA15G01950.1	3847.GLYMA09G03770.1	0	0	0	0	0.607	0.638	0	0.766	0.963
GLYMA12G04480.2	GLYMA06G16110.3	867448	850803	3847.GLYMA12G04480.2	3847.GLYMA06G16110.3	0	0	0	0	0.847	0	0	0.773	0.963
GLYMA12G04480.2	POLD1	867448	846422	3847.GLYMA12G04480.2	3847.GLYMA04G38800.4	0	0	0	0	0.847	0	0	0.773	0.963
GLYMA12G35880.3	GLYMA02G01000.2	869248	838876	3847.GLYMA12G35880.3	3847.GLYMA02G01000.2	0.179	0	0	0	0.671	0	0	0.871	0.962
GLYMA11G37330.1	GLYMA04G31220.1	866960	845927	3847.GLYMA11G37330.1	3847.GLYMA04G31220.1	0	0	0	0	0.847	0.131	0	0.741	0.962
GLYMA13G43360.1	GLYMA07G37700.2	872822	854871	3847.GLYMA13G43360.1	3847.GLYMA07G37700.2	0	0	0	0	0.790	0.659	0	0.452	0.957
GLYMA15G01950.1	GLYMA07G37700.2	875331	854871	3847.GLYMA15G01950.1	3847.GLYMA07G37700.2	0	0	0	0	0.790	0.659	0	0.452	0.957
GLYMA15G05740.1	GLYMA12G36350.1	875681	869294	3847.GLYMA15G05740.1	3847.GLYMA12G36350.1	0	0	0	0	0.117	0.753	0.600	0.542	0.954
GLYMA13G33910.1	GLYMA08G19260.1	871932	856932	3847.GLYMA13G33910.1	3847.GLYMA08G19260.1	0	0	0	0	0.117	0.753	0.600	0.542	0.954
GLYMA20G36600.2	GLYMA20G30590.1	890203	889651	3847.GLYMA20G36600.2	3847.GLYMA20G30590.1	0	0	0	0	0.605	0.890	0	0	0.954
GLYMA20G36600.2	GLYMA10G37020.1	890203	863707	3847.GLYMA20G36600.2	3847.GLYMA10G37020.1	0	0	0	0	0.605	0.890	0	0	0.954
GLYMA15G05740.1	GLYMA13G33910.1	875681	871932	3847.GLYMA15G05740.1	3847.GLYMA13G33910.1	0	0	0	0	0.117	0.753	0.600	0.542	0.954
GLYMA12G36350.1	GLYMA08G19260.1	869294	856932	3847.GLYMA12G36350.1	3847.GLYMA08G19260.1	0	0	0	0	0.117	0.753	0.600	0.542	0.954
GLYMA10G08250.1	GLYMA06G04820.3	862201	849736	3847.GLYMA10G08250.1	3847.GLYMA06G04820.3	0	0	0	0	0.046	0.869	0	0.646	0.951
GLYMA14G04840.1	GLYMA11G02250.1	873416	864614	3847.GLYMA14G04840.1	3847.GLYMA11G02250.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA18G04850.2	GLYMA02G33215.1	883003	840622	3847.GLYMA18G04850.2	3847.GLYMA02G33215.1	0	0	0	0	0.847	0	0	0.680	0.948
GLYMA11G02190.1	GLYMA03G29810.1	864608	843245	3847.GLYMA11G02190.1	3847.GLYMA03G29810.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA11G02250.1	GLYMA03G29810.1	864614	843245	3847.GLYMA11G02250.1	3847.GLYMA03G29810.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA11G02250.1	GLYMA03G29801.1	864614	843244	3847.GLYMA11G02250.1	3847.GLYMA03G29801.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA08G05090.1	GLYMA03G29801.1	855601	843244	3847.GLYMA08G05090.1	3847.GLYMA03G29801.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA14G04840.1	GLYMA08G05090.1	873416	855601	3847.GLYMA14G04840.1	3847.GLYMA08G05090.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA11G02190.1	GLYMA03G29801.1	864608	843244	3847.GLYMA11G02190.1	3847.GLYMA03G29801.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA14G04840.1	GLYMA11G02190.1	873416	864608	3847.GLYMA14G04840.1	3847.GLYMA11G02190.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA19G32680.1	GLYMA11G02250.1	886888	864614	3847.GLYMA19G32680.1	3847.GLYMA11G02250.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA08G05090.1	GLYMA03G29810.1	855601	843245	3847.GLYMA08G05090.1	3847.GLYMA03G29810.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA19G32680.1	GLYMA08G05090.1	886888	855601	3847.GLYMA19G32680.1	3847.GLYMA08G05090.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA19G32680.1	GLYMA11G02190.1	886888	864608	3847.GLYMA19G32680.1	3847.GLYMA11G02190.1	0.158	0	0	0	0.688	0.715	0	0.393	0.948
GLYMA12G01720.3	GLYMA11G37330.1	867191	866960	3847.GLYMA12G01720.3	3847.GLYMA11G37330.1	0	0	0	0	0.847	0.091	0	0.644	0.946
GLYMA10G34310.1	GLYMA08G22140.1	863455	857183	3847.GLYMA10G34310.1	3847.GLYMA08G22140.1	0	0	0	0.669	0.760	0.735	0	0.476	0.943
GLYMA10G34310.1	GLYMA07G03890.1	863455	852801	3847.GLYMA10G34310.1	3847.GLYMA07G03890.1	0	0	0	0.667	0.760	0.735	0	0.476	0.943
